1129204886 2005.10.13 R33-M0-NC I:J18 U11 2005-10-13-05.01.26.580525 R33-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204928 2005.10.13 R76-M1-N8 I:J18 U11 2005-10-13-05.02.08.718564 R76-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204928 2005.10.13 R76-M1-N8 I:J18 U01 2005-10-13-05.02.08.841138 R76-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204928 2005.10.13 R72-M0-NC I:J18 U11 2005-10-13-05.02.08.957502 R72-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R72-M0-NC I:J18 U01 2005-10-13-05.02.09.077324 R72-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R70-M1-N0 I:J18 U11 2005-10-13-05.02.09.191513 R70-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R70-M1-N0 I:J18 U01 2005-10-13-05.02.09.298792 R70-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R24-M0-NC I:J18 U11 2005-10-13-05.02.09.406318 R24-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R24-M0-NC I:J18 U01 2005-10-13-05.02.09.525671 R24-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R70-M1-N8 I:J18 U11 2005-10-13-05.02.09.648796 R70-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R70-M1-N8 I:J18 U01 2005-10-13-05.02.09.753840 R70-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R73-M1-N0 I:J18 U11 2005-10-13-05.02.09.860909 R73-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204929 2005.10.13 R73-M1-N0 I:J18 U01 2005-10-13-05.02.09.968693 R73-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M0-NC I:J18 U11 2005-10-13-05.02.10.076916 R70-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M0-NC I:J18 U01 2005-10-13-05.02.10.184379 R70-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M1-N4 I:J18 U11 2005-10-13-05.02.10.302270 R70-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M1-N4 I:J18 U01 2005-10-13-05.02.10.420069 R70-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M1-NC I:J18 U11 2005-10-13-05.02.10.524984 R70-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M1-NC I:J18 U01 2005-10-13-05.02.10.644283 R70-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M0-N0 I:J18 U11 2005-10-13-05.02.10.773994 R70-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204930 2005.10.13 R70-M0-N0 I:J18 U01 2005-10-13-05.02.10.891698 R70-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R70-M0-N8 I:J18 U11 2005-10-13-05.02.11.003374 R70-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R70-M0-N8 I:J18 U01 2005-10-13-05.02.11.116722 R70-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R46-M0-N0 I:J18 U11 2005-10-13-05.02.11.231414 R46-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R46-M0-N0 I:J18 U01 2005-10-13-05.02.11.356760 R46-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R60-M0-NC I:J18 U11 2005-10-13-05.02.11.487662 R60-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R60-M0-NC I:J18 U01 2005-10-13-05.02.11.624638 R60-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R72-M0-N8 I:J18 U11 2005-10-13-05.02.11.751647 R72-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204931 2005.10.13 R72-M0-N8 I:J18 U01 2005-10-13-05.02.11.877867 R72-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R60-M0-N0 I:J18 U11 2005-10-13-05.02.12.023822 R60-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R60-M0-N0 I:J18 U01 2005-10-13-05.02.12.137299 R60-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R61-M0-N0 I:J18 U11 2005-10-13-05.02.12.284074 R61-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R61-M0-N0 I:J18 U01 2005-10-13-05.02.12.403310 R61-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R61-M1-NC I:J18 U11 2005-10-13-05.02.12.525340 R61-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R61-M1-NC I:J18 U01 2005-10-13-05.02.12.643073 R61-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R76-M0-N8 I:J18 U11 2005-10-13-05.02.12.769169 R76-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204932 2005.10.13 R76-M0-N8 I:J18 U01 2005-10-13-05.02.12.897516 R76-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204933 2005.10.13 R73-M0-N4 I:J18 U11 2005-10-13-05.02.13.014659 R73-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204933 2005.10.13 R73-M0-N4 I:J18 U01 2005-10-13-05.02.13.133750 R73-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204933 2005.10.13 R71-M1-NC I:J18 U11 2005-10-13-05.02.13.253098 R71-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204933 2005.10.13 R71-M1-NC I:J18 U01 2005-10-13-05.02.13.423279 R71-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204933 2005.10.13 R73-M1-N4 I:J18 U11 2005-10-13-05.02.13.638305 R73-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204933 2005.10.13 R73-M1-N4 I:J18 U01 2005-10-13-05.02.13.798083 R73-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204933 2005.10.13 R76-M1-N4 I:J18 U11 2005-10-13-05.02.13.927080 R76-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R76-M1-N4 I:J18 U01 2005-10-13-05.02.14.049259 R76-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R73-M0-N8 I:J18 U11 2005-10-13-05.02.14.170850 R73-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R73-M0-N8 I:J18 U01 2005-10-13-05.02.14.292100 R73-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R72-M0-N0 I:J18 U11 2005-10-13-05.02.14.408180 R72-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R72-M0-N0 I:J18 U01 2005-10-13-05.02.14.528411 R72-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R62-M1-N4 I:J18 U11 2005-10-13-05.02.14.653341 R62-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R62-M1-N4 I:J18 U01 2005-10-13-05.02.14.779440 R62-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204934 2005.10.13 R61-M1-N4 I:J18 U11 2005-10-13-05.02.14.904819 R61-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R61-M1-N4 I:J18 U01 2005-10-13-05.02.15.043478 R61-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R61-M1-N8 I:J18 U11 2005-10-13-05.02.15.193803 R61-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R61-M1-N8 I:J18 U01 2005-10-13-05.02.15.299641 R61-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R61-M1-N0 I:J18 U11 2005-10-13-05.02.15.419782 R61-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R61-M1-N0 I:J18 U01 2005-10-13-05.02.15.539076 R61-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R50-M0-N8 I:J18 U11 2005-10-13-05.02.15.685027 R50-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R50-M0-N8 I:J18 U01 2005-10-13-05.02.15.786131 R50-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204935 2005.10.13 R71-M1-N8 I:J18 U11 2005-10-13-05.02.15.897534 R71-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R71-M1-N8 I:J18 U01 2005-10-13-05.02.16.005452 R71-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R50-M1-N4 I:J18 U11 2005-10-13-05.02.16.112989 R50-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R50-M1-N4 I:J18 U01 2005-10-13-05.02.16.234113 R50-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R50-M0-N4 I:J18 U11 2005-10-13-05.02.16.349370 R50-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R50-M0-N4 I:J18 U01 2005-10-13-05.02.16.459568 R50-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R23-M0-N8 I:J18 U11 2005-10-13-05.02.16.567282 R23-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R23-M0-N8 I:J18 U01 2005-10-13-05.02.16.674952 R23-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R50-M0-N0 I:J18 U11 2005-10-13-05.02.16.782715 R50-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204936 2005.10.13 R50-M0-N0 I:J18 U01 2005-10-13-05.02.16.890666 R50-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R46-M0-NC I:J18 U11 2005-10-13-05.02.17.022356 R46-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R46-M0-NC I:J18 U01 2005-10-13-05.02.17.121335 R46-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R73-M0-N0 I:J18 U11 2005-10-13-05.02.17.225697 R73-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R73-M0-N0 I:J18 U01 2005-10-13-05.02.17.291885 R73-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R76-M0-N0 I:J18 U11 2005-10-13-05.02.17.420345 R76-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R76-M0-N0 I:J18 U01 2005-10-13-05.02.17.526084 R76-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R60-M0-N8 I:J18 U11 2005-10-13-05.02.17.656237 R60-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R60-M0-N8 I:J18 U01 2005-10-13-05.02.17.751976 R60-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R32-M0-N8 I:J18 U11 2005-10-13-05.02.17.869036 R32-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204937 2005.10.13 R32-M0-N8 I:J18 U01 2005-10-13-05.02.17.982554 R32-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204938 2005.10.13 R50-M1-N8 I:J18 U11 2005-10-13-05.02.18.109207 R50-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204938 2005.10.13 R50-M1-N8 I:J18 U01 2005-10-13-05.02.18.229387 R50-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204938 2005.10.13 R76-M1-N0 I:J18 U11 2005-10-13-05.02.18.467388 R76-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204938 2005.10.13 R76-M1-N0 I:J18 U01 2005-10-13-05.02.18.645838 R76-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204938 2005.10.13 R60-M0-N4 I:J18 U11 2005-10-13-05.02.18.788535 R60-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204938 2005.10.13 R60-M0-N4 I:J18 U01 2005-10-13-05.02.18.901793 R60-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-NC I:J18 U11 2005-10-13-05.02.19.021430 R62-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-NC I:J18 U01 2005-10-13-05.02.19.131924 R62-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-N0 I:J18 U11 2005-10-13-05.02.19.237133 R62-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-N0 I:J18 U01 2005-10-13-05.02.19.344978 R62-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-N4 I:J18 U11 2005-10-13-05.02.19.459043 R62-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-N4 I:J18 U01 2005-10-13-05.02.19.568468 R62-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-N8 I:J18 U11 2005-10-13-05.02.19.674881 R62-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M0-N8 I:J18 U01 2005-10-13-05.02.19.781500 R62-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M1-N8 I:J18 U11 2005-10-13-05.02.19.889744 R62-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204939 2005.10.13 R62-M1-N8 I:J18 U01 2005-10-13-05.02.19.996712 R62-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
